College_name_long,CB_COLLEGE_ID,CB_TERM_ID,CB_COURSE_ID,CB_CONTROL_NUMBER,CB_TITLE,CB_TOP_CODE,CB_CREDIT_STATUS,CB_TRANSFER_STATUS,CB_UNITS_MAXIMUM,CB_UNITS_MINIMUM,CB_BASIC_SKILLS_STATUS,CB_SAM_CODE,CB_COOP_ED_STATUS,CB_CLASSIFICATION_CODE,CB_SPECIAL_CLASS_STATUS,CB_PRIOR_TO_COLLEGE,CB_NONCREDIT_CATEGORY,CB_FUNDING_CATEGORY,CB_CRCC_ID,CB_PROGRAM_STATUS,CB_GENERAL_EDUCATION_STATUS,CB_SUPPORT_COURSE_STATUS,CB_UPPDER_DIVISION_STATUS
CYPRESS COLLEGE,861,257,KIN135 C    ,CCC000648290,Cardio Step                                                         ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN135 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN136 C    ,CCC000604071,Cardio Step - Intermediate                                          ,083520,D,B,1,1,N,C,N,Y,N,Y,Y,Y,KIN136 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN137 C    ,CCC000648291,Mountaineering Rock Climbing                                        ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN137 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN138 C    ,CCC000644647,Body Sculpt                                                         ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN138 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN139 C    ,CCC000648292,Cardio Blast                                                        ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN139 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN140 C    ,CCC000644649,Fitness Training                                                    ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN140 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN142 C    ,CCC000644650,Power Training                                                      ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN142 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN143 C    ,CCC000644651,Strength Training                                                   ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN143 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN144 C    ,CCC000648293,Boot Camp Workout - Inter                                           ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN144 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN145 C    ,CCC000644652,Boot Camp Workout                                                   ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN145 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN146 C    ,CCC000454560,Cardio Core                                                         ,083510,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN146 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN147 C    ,CCC000644654,Body Building and Development                                       ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN147 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN148 C    ,CCC000644655,Total Body Fitness                                                  ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN148 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN149 C    ,CCC000644656,Weight Training and Lifting                                         ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN149 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN150AC    ,CCC000647997,Trail Hiking - Beginning                                            ,083520,D,B,1,1,N,C,N,Y,N,Y,Y,Y,KIN150AC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN150BC    ,CCC000647998,Trail Hiking - Intermediate                                         ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN150BC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN150CC    ,CCC000647999,Trail Hiking - Advanced                                             ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN150CC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN151 C    ,CCC000648294,Spinning-Beginning                                                  ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN151 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN152 C    ,CCC000648295,Spinning - Intermediate                                             ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN152 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN153 C    ,CCC000648296,Spinning - Advanced                                                 ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN153 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN154 C    ,CCC000648297,Triathlon - Beginning                                               ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN154 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN155 C    ,CCC000652267,Triathlon - Intermediate                                            ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN155 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN156AC    ,CCC000634847,Fitness for the First Responder Beginning                           ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN156AC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN156BC    ,CCC000634848,Fitness for the First Responder Intermediate                        ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN156BC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN156CC    ,CCC000634849,Fitness for the First Responder Advanced                            ,083520,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN156CC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN157AC    ,CCC000634850,Tactical Fitness for Law Enforcement                                ,083520,D,B,1,1,N,C,N,Y,N,Y,Y,Y,KIN157AC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN158AC    ,CCC000634851,Tactical Fitness for Fire Fighters                                  ,083520,D,B,1,1,N,C,N,Y,N,Y,Y,Y,KIN158AC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN160 C    ,CCC000648028,Badminton - Beginning                                               ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN160 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN161 C    ,CCC000648029,Badminton - Intermediate                                            ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN161 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN162 C    ,CCC000648030,Badminton - Advanced                                                ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN162 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN163 C    ,CCC000648031,Table Tennis                                                        ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN163 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN164 C    ,CCC000652268,Bowling - Beginning                                                 ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN164 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN165 C    ,CCC000652269,Bowling - Intermediate                                              ,083500,D,B,1,1,N,E,N,Y,N,Y,Y,Y,KIN165 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN166 C    ,CCC000652270,Bowling - Advanced                                                  ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN166 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN168 C    ,CCC000652271,Tennis - Beginning                                                  ,083510,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN168 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN169 C    ,CCC000652272,Tennis - Intermediate                                               ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN169 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN170 C    ,CCC000652273,Tennis - Advanced                                                   ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN170 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN171 C    ,CCC000648298,Golf - Beginning                                                    ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN171 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN172 C    ,CCC000648399,Golf - Intermediate                                                 ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN172 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN173 C    ,CCC000648400,Golf - Advanced                                                     ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN173 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN174 C    ,CCC000652274,Pickleball - Beginning                                              ,083510,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN174 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN175 C    ,CCC000652275,Pickleball - Intermediate                                           ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN175 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN176 C    ,CCC000652276,Pickleball - Advanced                                               ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN176 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN177AC    ,CCC000642413,Beginning Fitness Training                                          ,083510,D,A,2,1,N,E,N,Y,N,Y,Y,Y,KIN177AC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN177BC    ,CCC000642414,Intermediate Fitness Training                                       ,083510,D,A,2,1,N,E,N,Y,N,Y,Y,Y,KIN177BC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN180 C    ,CCC000648401,Futsal - Beginning                                                  ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN180 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN181 C    ,CCC000648402,Futsal - Intermediate                                               ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN181 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN182 C    ,CCC000648403,Futsal - Advanced                                                   ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN182 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN183 C    ,CCC000652277,Volleyball - Beginning                                              ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN183 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN184 C    ,CCC000652278,Volleyball - Intermediate                                           ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN184 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN185 C    ,CCC000652279,Volleyball - Advanced                                               ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN185 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN186 C    ,CCC000649577,Beach Volleyball - Beginning                                        ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN186 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN187 C    ,CCC000648404,Beach Volleyball-Intermediate                                       ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN187 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN188 C    ,CCC000648405,Beach Volleyball - Advanced                                         ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN188 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN189 C    ,CCC000652280,Basketball - Beginning                                              ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN189 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN190 C    ,CCC000652377,Basketball - Intermediate                                           ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN190 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN191 C    ,CCC000652183,Basketball - Advanced                                               ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN191 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN192 C    ,CCC000580145,Water Polo                                                          ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN192 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN193AC    ,CCC000650175,Soccer - Beginning                                                  ,083500,D,B,1,1,N,E,N,Y,N,Y,Y,Y,KIN193AC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN193BC    ,CCC000650176,Soccer - Intermediate                                               ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN193BC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN193CC    ,CCC000650177,Soccer - Advanced                                                   ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN193CC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN194 C    ,CCC000650178,Softball                                                            ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN194 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN195AC    ,CCC000650179,Baseball - Beginning                                                ,083500,D,B,1,1,N,E,N,Y,N,Y,Y,Y,KIN195AC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN195BC    ,CCC000650180,Baseball - Intermediate                                             ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN195BC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN195CC    ,CCC000650181,Baseball - Advanced                                                 ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN195CC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN197 C    ,CCC000648032,Flag Football                                                       ,083500,D,A,1,1,N,E,N,Y,N,Y,Y,Y,KIN197 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN198 C    ,CCC000650182,Athletic Weight Training                                            ,083500,D,A,3,1,N,E,N,Y,N,Y,Y,Y,KIN198 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN199 C    ,CCC000652184,Conditioning for Athletes                                           ,083500,D,A,3,1,N,E,N,Y,N,Y,Y,Y,KIN199 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN200 C    ,CCC000652076,Athletic Skill Development                                          ,083500,D,A,3,1,N,E,N,Y,N,Y,Y,Y,KIN200 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN201 C    ,CCC000648033,Athletic Fitness Development                                        ,083500,D,A,3,1,N,E,N,Y,N,Y,Y,Y,KIN201 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN202 C    ,CCC000549633,Intercollegiate Baseball                                            ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN202 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN203 C    ,CCC000548824,Intercollegiate Basketball-Men                                      ,083550,D,A,3,1.5,N,E,N,Y,N,Y,Y,Y,KIN203 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN204 C    ,CCC000548823,Intercollegiate Basketball-Wom                                      ,083550,D,A,3,1.5,N,E,N,Y,N,Y,Y,Y,KIN204 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN205 C    ,CCC000561321,Intercollegiate Bch VB-Women                                        ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN205 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN206 C    ,CCC000549632,Intercollegiate Golf-Men                                            ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN206 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN207 C    ,CCC000592915,Intercollegiate Golf - Women                                        ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN207 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN210 C    ,CCC000549634,Intercollegiate Soccer-Men                                          ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN210 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN211 C    ,CCC000579008,Intercollegiate Soccer-Women                                        ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN211 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN212 C    ,CCC000549631,Intercollegiate Softball-Women                                      ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN212 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN213 C    ,CCC000549630,Intercollegiate Swimming-Men                                        ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN213 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN214 C    ,CCC000549629,Intercollegiate Swimming-Women                                      ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN214 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN215 C    ,CCC000549628,Intercollegiate Tennis                                              ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN215 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN217 C    ,CCC000549627,Intercollegiate Volleyball-Wom                                      ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN217 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN218 C    ,CCC000549626,Intercollegiate Water Polo-Wom                                      ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN218 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN219 C    ,CCC000602808,Intercollegiate Water Polo - M                                      ,083550,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN219 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN230 C    ,CCC000559560,Introduction to Kinesiology                                         ,127000,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN230 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN235 C    ,CCC000566896,"First Aid, CPR and Emergencies                                      ",083570,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN235 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN236 C    ,CCC000579484,Athletic Injuries-Prevention                                        ,122800,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN236 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN240 C    ,CCC000579483,Sports Officiating                                                  ,083560,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN240 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN241 C    ,CCC000579482,Theory of Coaching Basketball                                       ,083560,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN241 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN242 C    ,CCC000579481,Theory of Coaching Baseball                                         ,083560,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN242 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN243 C    ,CCC000647958,Theory of Coaching Aquatics                                         ,083560,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN243 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN244 C    ,CCC000579480,Lifetime Fitness and Wellness                                       ,127000,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN244 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN245 C    ,CCC000647959,Theory of Coaching Soccer                                           ,083560,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN245 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN246 C    ,CCC000642415,Sports in Film                                                      ,083560,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN246 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN247 C    ,CCC000579479,Sports Management                                                   ,083560,D,B,3,3,N,C,N,Y,N,Y,Y,Y,KIN247 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN248 C    ,CCC000593885,Psychology of Sport                                                 ,083560,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN248 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN249 C    ,CCC000579477,Sport and United States Societ                                      ,127000,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN249 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN255 C    ,CCC000564906,Lifeguarding                                                        ,083570,D,A,1,1,N,C,N,Y,N,Y,Y,Y,KIN255 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN256 C    ,CCC000579476,Water Safety Instruction                                            ,083570,D,A,2,2,N,C,N,Y,N,Y,Y,Y,KIN256 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN270 C    ,CCC000579006,Nutrition Sci and Application                                       ,083520,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN270 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN270HC    ,CCC000608861,Honors Nutrition Sci and Appl                                       ,083700,D,B,3,3,N,E,N,Y,N,Y,Y,Y,KIN270HC    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN271 C    ,CCC000579007,Movement Anatomy                                                    ,083520,D,B,3,3,N,C,N,Y,N,Y,Y,Y,KIN271 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN272 C    ,CCC000579005,Strength and Conditioning                                           ,083520,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN272 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN273 C    ,CCC000579004,Exercise Physiology                                                 ,083520,D,B,3,3,N,C,N,Y,N,Y,Y,Y,KIN273 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN274 C    ,CCC000579003,Exercise Testing and Prescript                                      ,083520,D,B,3,3,N,C,N,Y,N,Y,Y,Y,KIN274 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN283 C    ,CCC000579000,Women's Health                                                      ,083700,D,A,3,3,N,E,N,Y,N,Y,Y,Y,KIN283 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN289 C    ,CCC000610290,Civic Engagement in Pub Hlth                                        ,120100,D,B,3,3,N,C,N,Y,N,Y,Y,Y,KIN289 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN290 C    ,CCC000620063,Philosophy and Consc of Yoga                                        ,083520,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN290 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN291 C    ,CCC000620064,Yoga and the Physical Body                                          ,083520,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN291 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN292 C    ,CCC000620065,Yoga and the Subtle Body                                            ,083520,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN292 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN293 C    ,CCC000620066,Contemporary Yoga Studies                                           ,083520,D,B,3,3,N,C,N,Y,N,Y,Y,Y,KIN293 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN294 C    ,CCC000642416,Ayurveda and Lifestyle Medicine                                     ,083520,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN294 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN295 C    ,CCC000610291,Kinesiology - Internship Seminar                                    ,120100,D,B,3,3,N,C,N,Y,N,Y,Y,Y,KIN295 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN296 C    ,CCC000642417,Yoga Therapy                                                        ,083520,D,A,3,3,N,C,N,Y,N,Y,Y,Y,KIN296 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,KIN299 C    ,CCC000579473,Kinesiology-Independent Study                                       ,127000,D,B,2,0.5,N,E,N,Y,N,Y,Y,Y,KIN299 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,LARN01 C    ,CCC000631018,Supervised Tutoring: LAR                                            ,493009,N,C,0,0,B,E,N,L,N,Y,C,Y,LARN01 C    ,2,Y,N,N
CYPRESS COLLEGE,861,257,LIB100 C    ,CCC000593749,Introduction to Research                                            ,160100,D,A,1,1,N,E,N,Y,N,Y,Y,Y,LIB100 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,LING101 C   ,CCC000619163,Introduction to Language                                            ,150110,D,A,3,3,N,E,N,Y,N,Y,Y,Y,LING101 C   ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD100 C    ,CCC000529743,Intro to Media Arts Design                                          ,061460,D,B,3,3,N,C,N,Y,N,Y,Y,Y,MAD100 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD102 C    ,CCC000530148,Introduction to WEB Design                                          ,061430,D,A,3,3,N,C,N,Y,N,Y,Y,Y,MAD102 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD103 C    ,CCC000530149,Exploring WEB Design                                                ,061430,D,A,3,3,N,C,N,Y,N,Y,Y,Y,MAD103 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD104 C    ,CCC000530126,Introduction to 3D                                                  ,061460,D,B,3,3,N,C,N,Y,N,Y,Y,Y,MAD104 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD106 C    ,CCC000591931,Editing for Social Media                                            ,061400,D,B,3,3,N,C,N,Y,N,Y,Y,Y,MAD106 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD107 C    ,CCC000530127,Motion Design I                                                     ,061460,D,A,3,3,N,C,N,Y,N,Y,Y,Y,MAD107 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD108 C    ,CCC000621141,Digital Video Production                                            ,060420,D,B,3,3,N,C,N,Y,N,Y,Y,Y,MAD108 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD110 C    ,CCC000620067,Animation History Technology                                        ,060400,D,A,3,3,N,D,N,Y,N,Y,Y,Y,MAD110 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD111 C    ,CCC000621142,Introduction to Media Writing                                       ,060420,D,B,3,3,N,C,N,Y,N,Y,Y,Y,MAD111 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD112 C    ,CCC000530132,Digital Illustration                                                ,061460,D,B,3,3,N,C,N,Y,N,Y,Y,Y,MAD112 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD114 C    ,CCC000530582,Digital Illustration II                                             ,061460,D,B,3,3,N,B,N,Y,N,Y,Y,Y,MAD114 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD116 C    ,CCC000577016,Graphic Design I                                                    ,103000,D,A,3,3,N,C,N,Y,N,Y,Y,Y,MAD116 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD117 C    ,CCC000561769,Graphic Design II                                                   ,103000,D,B,3,3,N,C,N,Y,N,Y,Y,Y,MAD117 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD118 C    ,CCC000573863,Graphic Design III                                                  ,101300,D,B,3,3,N,C,N,Y,N,Y,Y,Y,MAD118 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD120 C    ,CCC000530585,Beginning 3D                                                        ,061460,D,B,3,3,N,C,N,Y,N,Y,Y,Y,MAD120 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD122 C    ,CCC000602694,History of Graphic Design                                           ,060100,D,A,3,3,N,E,N,Y,N,Y,Y,Y,MAD122 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD124 C    ,CCC000621329,Stop-Motion Animation Film I                                        ,060420,D,B,3,3,N,C,N,Y,N,Y,Y,Y,MAD124 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD125 C    ,CCC000621330,Stop-Motion Animation Film II                                       ,060420,D,B,3,3,N,C,N,Y,N,Y,Y,Y,MAD125 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD126 C    ,CCC000620068,Crime Film Genre                                                    ,060420,D,A,3,3,N,C,N,Y,N,Y,Y,Y,MAD126 C    ,1,Y,N,N
CYPRESS COLLEGE,861,257,MAD127 C    ,CCC000620069,Fantasy Film Genre                                                  ,060420,D,A,3,3,N,C,N,Y,N,Y,Y,Y,MAD127 C    ,1,Y,N,N
